0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
293.499	100.230	0.500	0.050
293.499	100.994	0.500	0.050
293.498	101.081	0.500	0.051
293.497	101.349	0.500	0.051
293.497	102.691	0.500	0.051
293.498	100.883	0.500	0.050
293.497	101.382	0.500	0.051
293.499	102.276	0.500	0.051
293.498	100.712	0.500	0.050
293.497	100.625	0.500	0.050
293.498	102.085	0.500	0.051
293.496	99.979	0.500	0.050
293.497	102.266	0.500	0.051
293.497	100.990	0.500	0.050
293.498	101.590	0.500	0.051
293.498	100.629	0.500	0.050
293.498	101.576	0.500	0.051
293.498	100.829	0.500	0.050
293.497	100.937	0.500	0.050
293.496	100.920	0.500	0.050
293.496	101.593	0.500	0.051
293.498	100.863	0.500	0.050
293.497	102.292	0.500	0.051
293.497	100.853	0.500	0.050
293.498	101.228	0.500	0.051
293.497	101.502	0.500	0.051
293.499	100.796	0.500	0.050
293.497	100.555	0.500	0.050
293.498	101.479	0.500	0.051
293.498	100.675	0.500	0.050
293.499	100.474	0.500	0.050
293.498	100.712	0.500	0.050
293.498	102.202	0.500	0.051
293.498	101.515	0.500	0.051
293.498	100.548	0.500	0.050
293.498	100.799	0.500	0.050
293.497	101.797	0.500	0.051
293.497	101.452	0.500	0.051
293.497	100.008	0.500	0.050
293.497	102.074	0.500	0.051
293.496	101.174	0.500	0.051
293.499	101.877	0.500	0.051
293.497	100.923	0.500	0.050
293.498	101.740	0.500	0.051
