9.096	26.835	0.500	0.013
10.392	27.378	0.500	0.014
10.605	27.897	0.500	0.014
11.466	26.896	0.500	0.013
14.068	28.607	0.500	0.014
15.890	27.813	0.500	0.014
17.313	29.634	0.500	0.015
18.434	30.548	0.500	0.015
19.360	29.186	0.500	0.015
20.163	30.569	0.500	0.015
20.884	31.007	0.500	0.016
21.537	31.647	0.500	0.016
22.118	30.763	0.500	0.015
22.700	31.506	0.500	0.016
23.178	32.360	0.500	0.016
23.788	32.243	0.500	0.016
24.306	33.913	0.500	0.017
24.810	33.438	0.500	0.017
25.300	33.200	0.500	0.017
25.765	34.272	0.500	0.017
26.218	34.486	0.500	0.017
26.658	33.210	0.500	0.017
27.093	34.158	0.500	0.017
27.522	33.374	0.500	0.017
27.933	34.392	0.500	0.017
28.335	34.921	0.500	0.017
28.735	33.445	0.500	0.017
29.124	34.104	0.500	0.017
29.503	34.171	0.500	0.017
29.875	34.128	0.500	0.017
30.238	34.590	0.500	0.017
30.597	34.720	0.500	0.017
30.944	34.690	0.500	0.017
31.289	34.563	0.500	0.017
31.632	33.816	0.500	0.017
31.968	35.089	0.500	0.018
32.301	33.552	0.500	0.017
32.628	35.099	0.500	0.018
32.944	34.232	0.500	0.017
33.256	34.717	0.500	0.017
33.571	34.633	0.500	0.017
33.874	35.494	0.500	0.018
34.177	35.353	0.500	0.018
34.472	35.464	0.500	0.018
34.766	34.714	0.500	0.017
35.060	35.400	0.500	0.018
35.348	34.650	0.500	0.017
35.629	35.758	0.500	0.018
35.907	36.224	0.500	0.018
36.183	34.965	0.500	0.017
36.459	35.567	0.500	0.018
36.725	35.373	0.500	0.018
36.989	35.812	0.500	0.018
37.252	35.628	0.500	0.018
37.514	34.737	0.500	0.017
37.770	35.410	0.500	0.018
38.024	36.317	0.500	0.018
38.278	35.849	0.500	0.018
38.526	35.551	0.500	0.018
38.773	35.865	0.500	0.018
39.019	36.769	0.500	0.018
39.261	35.062	0.500	0.018
39.505	36.478	0.500	0.018
39.742	36.378	0.500	0.018
39.975	35.577	0.500	0.018
40.213	36.106	0.500	0.018
40.448	35.999	0.500	0.018
40.679	34.985	0.500	0.017
40.913	36.867	0.500	0.018
41.140	35.547	0.500	0.018
41.367	36.274	0.500	0.018
41.591	36.796	0.500	0.018
41.814	36.167	0.500	0.018
42.036	36.776	0.500	0.018
42.255	35.845	0.500	0.018
42.472	37.241	0.500	0.019
42.690	36.277	0.500	0.018
42.905	37.349	0.500	0.019
43.119	37.255	0.500	0.019
43.336	36.043	0.500	0.018
43.549	35.725	0.500	0.018
43.762	35.300	0.500	0.018
43.977	36.314	0.500	0.018
44.189	38.042	0.500	0.019
44.405	37.329	0.500	0.019
44.619	37.362	0.500	0.019
44.836	37.667	0.500	0.019
45.067	36.900	0.500	0.018
45.278	37.094	0.500	0.019
45.513	36.913	0.500	0.018
45.748	37.714	0.500	0.019
45.994	36.907	0.500	0.018
46.253	37.704	0.500	0.019
46.523	37.613	0.500	0.019
46.807	38.477	0.500	0.019
47.096	36.756	0.500	0.018
47.393	37.663	0.500	0.019
47.694	37.523	0.500	0.019
48.000	36.331	0.500	0.018
48.311	37.898	0.500	0.019
48.623	37.750	0.500	0.019
48.936	37.007	0.500	0.019
49.250	38.135	0.500	0.019
49.565	38.105	0.500	0.019
